0,ʕ,b,d,,,,,,,,,,,,,,,,,,,,
1,f,q,d,,,,,,,,,,,,,,,,,,,,
2,q,ʕ,,,,,,,,,,,,,,,,,,,,,
418,a,l,d͡ʒ,r,uː,ħ,,,,,,,,,,,,,,,,,
419,n,f,r,,,,,,,,,,,,,,,,,,,,
420,s,ħ,aː,b,ة,,,,,,,,,,,,,,,,,,
421,x,r,q,,,,,,,,,,,,,,,,,,,,
422,sˤ,d,,,,,,,,,,,,,,,,,,,,,
423,x,uː,f,,,,,,,,,,,,,,,,,,,,
424,a,l,aː,n,x,f,aː,dˤ,,,,,,,,,,,,,,,
425,m,f,aː,d͡ʒ,iː,ٔ,,,,,,,,,,,,,,,,,
426,a,l,h,iː,m,n,ة,,,,,,,,,,,,,,,,
427,ʃ,r,,,,,,,,,,,,,,,,,,,,,
428,t,ħ,tˤ,m,,,,,,,,,,,,,,,,,,,
429,t,x,l,ى,,,,,,,,,,,,,,,,,,,
430,ʃ,d,,,,,,,,,,,,,,,,,,,,,
431,t,ʔ,a,k,l,,,,,,,,,,,,,,,,,,
432,m,uː,ٔ,q,t,aː,,,,,,,,,,,,,,,,,
433,n,dˤ,aː,l,,,,,,,,,,,,,,,,,,,
434,a,l,aː,n,ħ,r,aː,f,,,,,,,,,,,,,,,
435,q,l,q,,,,,,,,,,,,,,,,,,,,
436,t,d͡ʒ,uː,iː,f,,,,,,,,,,,,,,,,,,
437,uː,b,aː,ء,,,,,,,,,,,,,,,,,,,
438,l,b,s,,,,,,,,,,,,,,,,,,,,
439,uː,iː,uː,ٔ,k,d,,,,,,,,,,,,,,,,,
440,a,l,sˤ,d,aː,ʕ,,,,,,,,,,,,,,,,,
441,f,s,aː,d,,,,,,,,,,,,,,,,,,,
442,a,l,t,n,aː,z,l,,,,,,,,,,,,,,,,
443,z,ħ,f,,,,,,,,,,,,,,,,,,,,
444,tˤ,ʕ,m,,,,,,,,,,,,,,,,,,,,
445,q,aː,tˤ,ʕ,,,,,,,,,,,,,,,,,,,
446,uː,iː,l,,,,,,,,,,,,,,,,,,,,
447,m,aː,iː,ٔ,l,,,,,,,,,,,,,,,,,,
448,ʕ,l,q,,,,,,,,,,,,,,,,,,,,
449,a,l,x,l,l,,,,,,,,,,,,,,,,,,
450,a,s,t,ɣ,l,,,,,,,,,,,,,,,,,,
451,f,n,aː,ء,,,,,,,,,,,,,,,,,,,
452,x,aː,tˤ,iː,ٔ,,,,,,,,,,,,,,,,,,
453,a,l,ʕ,z,l,ة,,,,,,,,,,,,,,,,,
454,f,t,n,ة,,,,,,,,,,,,,,,,,,,
455,ʕ,r,dˤ,aː,,,,,,,,,,,,,,,,,,,
456,ħ,aː,m,dˤ,,,,,,,,,,,,,,,,,,,
457,t,m,t,sˤ,,,,,,,,,,,,,,,,,,,
458,m,ħ,uː,,,,,,,,,,,,,,,,,,,,
459,b,q,ʕ,,,,,,,,,,,,,,,,,,,,
460,d͡ʒ,h,l,,,,,,,,,,,,,,,,,,,,
461,t,sˤ,l,b,,,,,,,,,,,,,,,,,,,
462,t,dˤ,x,m,,,,,,,,,,,,,,,,,,,
463,n,z,iː,f,,,,,,,,,,,,,,,,,,,
464,m,x,l,f,aː,t,,,,,,,,,,,,,,,,,
465,ʕ,m,iː,l,,,,,,,,,,,,,,,,,,,
466,ðˤ,l,m,,,,,,,,,,,,,,,,,,,,
467,a,ٔ,d͡ʒ,n,b,iː,,,,,,,,,,,,,,,,,
468,uː,r,θ,,,,,,,,,,,,,,,,,,,,
469,ʃ,f,r,ة,,,,,,,,,,,,,,,,,,,
470,d͡ʒ,f,aː,f,,,,,,,,,,,,,,,,,,,
471,a,l,m,s,t,q,r,ة,,,,,,,,,,,,,,,
472,a,ٔ,dˤ,ʕ,f,,,,,,,,,,,,,,,,,,
473,z,uː,aː,l,,,,,,,,,,,,,,,,,,,
474,ɣ,aː,b,,,,,,,,,,,,,,,,,,,,
475,ħ,r,aː,m,,,,,,,,,,,,,,,,,,,
476,a,l,ħ,z,b,iː,ة,,,,,,,,,,,,,,,,
477,a,l,m,t,ʕ,ة,,,,,,,,,,,,,,,,,
478,t,ʕ,tˤ,iː,l,,,,,,,,,,,,,,,,,,
479,a,ٔ,θ,q,l,,,,,,,,,,,,,,,,,,
480,n,f,ى,,,,,,,,,,,,,,,,,,,,
481,m,uː,ٔ,x,r,ة,,,,,,,,,,,,,,,,,
482,s,iː,l,,,,,,,,,,,,,,,,,,,,
483,a,l,iː,ʔ,a,s,,,,,,,,,,,,,,,,,
484,a,l,m,x,aː,uː,f,,,,,,,,,,,,,,,,
485,a,l,t,h,d,iː,d,aː,t,,,,,,,,,,,,,,
486,a,n,s,d,aː,d,,,,,,,,,,,,,,,,,
487,a,l,ʃ,aː,iː,ٔ,ʕ,aː,t,,,,,,,,,,,,,,
488,z,aː,iː,ٔ,d,,,,,,,,,,,,,,,,,,
489,ʕ,d,uː,aː,n,,,,,,,,,,,,,,,,,,
490,a,ٕ,n,ð,aː,r,,,,,,,,,,,,,,,,,
491,s,b,iː,k,ة,,,,,,,,,,,,,,,,,,
492,a,l,b,q,ʕ,,,,,,,,,,,,,,,,,,
493,ɣ,aː,l,iː,,,,,,,,,,,,,,,,,,,
494,ħ,d͡ʒ,b,,,,,,,,,,,,,,,,,,,,
495,uː,ħ,ʃ,,,,,,,,,,,,,,,,,,,,
496,f,dˤ,iː,ħ,ة,,,,,,,,,,,,,,,,,,
497,a,l,m,ð,n,b,,,,,,,,,,,,,,,,,
498,m,s,iː,ٔ,uː,l,iː,ة,,,,,,,,,,,,,,,
499,t,ʃ,uː,iː,h,,,,,,,,,,,,,,,,,,
500,a,l,d͡ʒ,ħ,iː,m,,,,,,,,,,,,,,,,,
501,ħ,n,iː,n,,,,,,,,,,,,,,,,,,,
502,n,uː,b,ة,,,,,,,,,,,,,,,,,,,
503,t,ħ,d,iː,,,,,,,,,,,,,,,,,,,
504,a,l,dˤ,d͡ʒ,iː,d͡ʒ,,,,,,,,,,,,,,,,,
505,m,l,,,,,,,,,,,,,,,,,,,,,
506,m,k,l,f,ة,,,,,,,,,,,,,,,,,,
507,ʕ,iː,b,,,,,,,,,,,,,,,,,,,,
508,t,f,r,iː,ɣ,,,,,,,,,,,,,,,,,,
509,a,dˤ,tˤ,h,aː,d,,,,,,,,,,,,,,,,,
510,q,dˤ,iː,b,,,,,,,,,,,,,,,,,,,
511,ʕ,d,aː,ء,,,,,,,,,,,,,,,,,,,
512,ʕ,sˤ,b,iː,,,,,,,,,,,,,,,,,,,
513,h,b,tˤ,,,,,,,,,,,,,,,,,,,,
514,d,m,iː,ة,,,,,,,,,,,,,,,,,,,
515,a,s,t,r,aː,ħ,ة,,,,,,,,,,,,,,,,
516,m,q,s,m,,,,,,,,,,,,,,,,,,,
517,dˤ,iː,ٔ,iː,l,,,,,,,,,,,,,,,,,,
518,n,uː,b,aː,t,,,,,,,,,,,,,,,,,,
519,ɣ,r,q,,,,,,,,,,,,,,,,,,,,
520,a,l,uː,ħ,ʃ,iː,ة,,,,,,,,,,,,,,,,
521,ɣ,l,ى,,,,,,,,,,,,,,,,,,,,
522,a,n,ħ,r,aː,f,,,,,,,,,,,,,,,,,
523,n,d,r,ة,,,,,,,,,,,,,,,,,,,
524,sˤ,l,aː,b,ة,,,,,,,,,,,,,,,,,,
525,t,ħ,ð,iː,r,,,,,,,,,,,,,,,,,,
526,a,ٔ,m,iː,,,,,,,,,,,,,,,,,,,
527,a,d͡ʒ,t,iː,aː,ħ,,,,,,,,,,,,,,,,,
528,ʕ,d͡ʒ,l,,,,,,,,,,,,,,,,,,,,
529,d͡ʒ,ð,r,iː,,,,,,,,,,,,,,,,,,,
530,m,f,ʕ,uː,l,,,,,,,,,,,,,,,,,,
531,t,m,s,k,,,,,,,,,,,,,,,,,,,
532,ʕ,d,aː,uː,ة,,,,,,,,,,,,,,,,,,
533,x,dˤ,ʕ,,,,,,,,,,,,,,,,,,,,
534,t,dˤ,m,iː,n,,,,,,,,,,,,,,,,,,
535,ʃ,k,uː,ى,,,,,,,,,,,,,,,,,,,
536,sˤ,h,r,,,,,,,,,,,,,,,,,,,,
537,t,n,aː,q,sˤ,,,,,,,,,,,,,,,,,,
538,l,aː,m,,,,,,,,,,,,,,,,,,,,
539,ħ,n,aː,n,,,,,,,,,,,,,,,,,,,
540,d,x,aː,n,,,,,,,,,,,,,,,,,,,
541,x,iː,aː,n,ة,,,,,,,,,,,,,,,,,,
542,a,t,h,aː,m,aː,t,,,,,,,,,,,,,,,,
543,z,m,r,ة,,,,,,,,,,,,,,,,,,,
544,t,f,aː,q,m,,,,,,,,,,,,,,,,,,
545,a,s,t,s,l,aː,m,,,,,,,,,,,,,,,,
546,ɣ,b,aː,r,,,,,,,,,,,,,,,,,,,
547,a,l,n,m,tˤ,iː,ة,,,,,,,,,,,,,,,,
548,a,ٔ,tˤ,l,aː,l,,,,,,,,,,,,,,,,,
549,uː,h,n,,,,,,,,,,,,,,,,,,,,
550,a,t,h,aː,m,,,,,,,,,,,,,,,,,,
551,m,ʔ,a,s,aː,ة,,,,,,,,,,,,,,,,,
552,ɣ,r,dˤ,,,,,,,,,,,,,,,,,,,,
553,a,l,x,aː,r,q,ة,,,,,,,,,,,,,,,,
554,a,n,h,aː,r,,,,,,,,,,,,,,,,,,
555,m,sˤ,aː,d,r,ة,,,,,,,,,,,,,,,,,
556,iː,k,r,h,,,,,,,,,,,,,,,,,,,
557,t,ʔ,aː,k,l,,,,,,,,,,,,,,,,,,
558,a,n,t,h,aː,k,,,,,,,,,,,,,,,,,
559,ɣ,uː,r,,,,,,,,,,,,,,,,,,,,
560,sˤ,d,f,ة,,,,,,,,,,,,,,,,,,,
561,m,d͡ʒ,n,uː,n,,,,,,,,,,,,,,,,,,
562,t,ʕ,q,iː,d,,,,,,,,,,,,,,,,,,
563,t,s,l,q,,,,,,,,,,,,,,,,,,,
564,b,r,uː,d,ة,,,,,,,,,,,,,,,,,,
565,a,l,ʃ,k,uː,k,,,,,,,,,,,,,,,,,
566,d,m,aː,r,,,,,,,,,,,,,,,,,,,
567,x,l,f,iː,,,,,,,,,,,,,,,,,,,
568,t,ʕ,ð,iː,b,,,,,,,,,,,,,,,,,,
569,n,h,b,,,,,,,,,,,,,,,,,,,,
570,m,ʕ,l,q,,,,,,,,,,,,,,,,,,,
571,q,z,m,,,,,,,,,,,,,,,,,,,,
572,iː,h,r,b,,,,,,,,,,,,,,,,,,,
573,uː,ħ,ʃ,iː,ة,,,,,,,,,,,,,,,,,,
574,t,s,aː,q,tˤ,,,,,,,,,,,,,,,,,,
575,iː,t,d,x,l,,,,,,,,,,,,,,,,,,
576,r,uː,aː,s,b,,,,,,,,,,,,,,,,,,
577,m,n,aː,f,s,,,,,,,,,,,,,,,,,,
578,r,q,aː,q,ة,,,,,,,,,,,,,,,,,,
579,d͡ʒ,r,m,,,,,,,,,,,,,,,,,,,,
580,a,ٕ,x,dˤ,aː,ʕ,,,,,,,,,,,,,,,,,
581,a,ٕ,b,aː,d,ة,,,,,,,,,,,,,,,,,
582,r,sˤ,iː,f,,,,,,,,,,,,,,,,,,,
583,t,q,iː,iː,d,,,,,,,,,,,,,,,,,,
584,ʃ,l,aː,l,aː,t,,,,,,,,,,,,,,,,,
585,m,n,t,ʃ,r,,,,,,,,,,,,,,,,,,
586,b,aː,n,k,,,,,,,,,,,,,,,,,,,
587,ʕ,ð,aː,b,,,,,,,,,,,,,,,,,,,
588,f,q,iː,r,,,,,,,,,,,,,,,,,,,
589,d͡ʒ,d,aː,l,,,,,,,,,,,,,,,,,,,
590,a,l,d͡ʒ,n,uː,n,,,,,,,,,,,,,,,,,
591,t,ħ,r,iː,f,,,,,,,,,,,,,,,,,,
592,q,ð,f,,,,,,,,,,,,,,,,,,,,
593,ħ,r,b,iː,,,,,,,,,,,,,,,,,,,
594,m,t,uː,aː,sˤ,l,,,,,,,,,,,,,,,,,
595,ɣ,aː,m,dˤ,,,,,,,,,,,,,,,,,,,
596,h,d,d,,,,,,,,,,,,,,,,,,,,
597,d͡ʒ,h,n,m,,,,,,,,,,,,,,,,,,,
598,a,n,ħ,l,aː,l,,,,,,,,,,,,,,,,,
599,a,l,ʔ,a,ð,ى,,,,,,,,,,,,,,,,,
600,a,ʕ,t,d,aː,ء,,,,,,,,,,,,,,,,,
601,t,uː,t,r,,,,,,,,,,,,,,,,,,,
602,a,n,ħ,d,aː,r,,,,,,,,,,,,,,,,,
603,a,l,t,ʔ,a,x,iː,r,,,,,,,,,,,,,,,
604,ʃ,l,aː,l,,,,,,,,,,,,,,,,,,,
605,d,b,,,,,,,,,,,,,,,,,,,,,
606,t,sˤ,aː,d,m,,,,,,,,,,,,,,,,,,
607,u,n,d,e,f,i,n,e,d,,,,,,,,,,,,,,
608,d͡ʒ,d,iː,ة,,,,,,,,,,,,,,,,,,,
609,θ,q,iː,l,,,,,,,,,,,,,,,,,,,
610,t,n,aː,q,dˤ,,,,,,,,,,,,,,,,,,
611,a,n,t,h,aː,k,aː,t,,,,,,,,,,,,,,,
612,a,l,aː,s,t,q,tˤ,aː,b,,,,,,,,,,,,,,
613,m,b,r,r,,,,,,,,,,,,,,,,,,,
614,m,d͡ʒ,aː,z,r,,,,,,,,,,,,,,,,,,
615,ħ,z,n,,,,,,,,,,,,,,,,,,,,
616,d͡ʒ,n,uː,n,,,,,,,,,,,,,,,,,,,
617,a,ٕ,ʕ,aː,q,ة,,,,,,,,,,,,,,,,,
618,k,r,h,,,,,,,,,,,,,,,,,,,,
619,s,r,b,,,,,,,,,,,,,,,,,,,,
620,a,ħ,t,k,aː,k,,,,,,,,,,,,,,,,,
621,m,ħ,aː,r,b,,,,,,,,,,,,,,,,,,
622,t,sˤ,d,ى,,,,,,,,,,,,,,,,,,,
623,a,l,k,f,aː,r,,,,,,,,,,,,,,,,,
624,ɣ,r,s,,,,,,,,,,,,,,,,,,,,
625,sˤ,x,r,iː,,,,,,,,,,,,,,,,,,,
626,r,tˤ,b,,,,,,,,,,,,,,,,,,,,
627,n,q,iː,dˤ,,,,,,,,,,,,,,,,,,,
628,d,ʕ,aː,iː,ة,,,,,,,,,,,,,,,,,,
629,t,m,z,q,,,,,,,,,,,,,,,,,,,
630,t,ʃ,uː,h,,,,,,,,,,,,,,,,,,,
631,m,n,ħ,d,r,,,,,,,,,,,,,,,,,,
632,k,r,b,,,,,,,,,,,,,,,,,,,,
633,d,aː,k,n,,,,,,,,,,,,,,,,,,,
634,t,ħ,tˤ,iː,m,,,,,,,,,,,,,,,,,,
635,t,ħ,tˤ,m,t,,,,,,,,,,,,,,,,,,
636,a,ٕ,h,m,aː,l,,,,,,,,,,,,,,,,,
637,e,r,r,o,r,,,,,,,,,,,,,,,,,,
638,ɣ,m,r,,,,,,,,,,,,,,,,,,,,
639,sˤ,ħ,r,aː,uː,iː,,,,,,,,,,,,,,,,,
640,l,ʕ,n,ة,,,,,,,,,,,,,,,,,,,
641,ħ,aː,sˤ,r,,,,,,,,,,,,,,,,,,,
642,t,d,iː,n,,,,,,,,,,,,,,,,,,,
643,t,θ,b,iː,tˤ,,,,,,,,,,,,,,,,,,
644,k,ð,b,,,,,,,,,,,,,,,,,,,,
645,s,aː,x,r,,,,,,,,,,,,,,,,,,,
646,ħ,r,d͡ʒ,,,,,,,,,,,,,,,,,,,,
647,q,r,ʃ,,,,,,,,,,,,,,,,,,,,
648,x,r,aː,b,,,,,,,,,,,,,,,,,,,
649,t,d͡ʒ,f,iː,f,,,,,,,,,,,,,,,,,,
650,s,d͡ʒ,iː,n,,,,,,,,,,,,,,,,,,,
651,m,m,n,uː,ʕ,,,,,,,,,,,,,,,,,,
652,a,ٕ,b,ʕ,aː,d,,,,,,,,,,,,,,,,,
653,a,ٔ,l,ɣ,ى,,,,,,,,,,,,,,,,,,
654,d,f,aː,ʕ,iː,,,,,,,,,,,,,,,,,,
655,a,ʕ,t,r,dˤ,,,,,,,,,,,,,,,,,,
656,b,r,e,a,k,,,,,,,,,,,,,,,,,,
657,a,s,t,s,l,m,,,,,,,,,,,,,,,,,
658,a,ٕ,dˤ,ʕ,aː,f,,,,,,,,,,,,,,,,,
659,ħ,b,s,,,,,,,,,,,,,,,,,,,,
660,b,aː,h,ðˤ,ة,,,,,,,,,,,,,,,,,,
661,a,l,ʃ,ð,uː,ð,,,,,,,,,,,,,,,,,
662,a,ٕ,n,k,aː,r,,,,,,,,,,,,,,,,,
663,ð,n,b,,,,,,,,,,,,,,,,,,,,
664,b,tˤ,iː,ء,,,,,,,,,,,,,,,,,,,
665,iː,f,t,q,r,,,,,,,,,,,,,,,,,,
666,iː,dˤ,r,,,,,,,,,,,,,,,,,,,,
667,t,x,l,f,,,,,,,,,,,,,,,,,,,
668,m,t,q,tˤ,ʕ,,,,,,,,,,,,,,,,,,
669,ɣ,tˤ,t,,,,,,,,,,,,,,,,,,,,
670,ʕ,aː,b,r,,,,,,,,,,,,,,,,,,,
671,h,uː,t,,,,,,,,,,,,,,,,,,,,
672,m,z,m,n,,,,,,,,,,,,,,,,,,,
673,ʃ,l,,,,,,,,,,,,,,,,,,,,,
674,a,l,d,d͡ʒ,aː,l,,,,,,,,,,,,,,,,,
675,iː,n,t,q,d,,,,,,,,,,,,,,,,,,
676,n,q,aː,d,,,,,,,,,,,,,,,,,,,
677,ʕ,b,ء,,,,,,,,,,,,,,,,,,,,
678,a,ħ,t,d͡ʒ,aː,d͡ʒ,,,,,,,,,,,,,,,,,
679,ɣ,iː,b,uː,b,ة,,,,,,,,,,,,,,,,,
680,a,l,aː,ʕ,t,sˤ,aː,m,,,,,,,,,,,,,,,
681,k,r,aː,h,iː,ة,,,,,,,,,,,,,,,,,
682,n,z,ʕ,ة,,,,,,,,,,,,,,,,,,,
683,m,t,ʕ,b,,,,,,,,,,,,,,,,,,,
684,a,l,ʃ,q,uː,q,,,,,,,,,,,,,,,,,
685,ʕ,t,iː,q,,,,,,,,,,,,,,,,,,,
686,a,l,s,aː,x,r,ة,,,,,,,,,,,,,,,,
687,iː,ʕ,aː,q,b,,,,,,,,,,,,,,,,,,
688,a,l,t,x,l,f,,,,,,,,,,,,,,,,,
689,q,s,uː,ة,,,,,,,,,,,,,,,,,,,
690,ʕ,n,sˤ,r,iː,ة,,,,,,,,,,,,,,,,,
691,a,l,ʔ,a,sˤ,uː,l,iː,ة,,,,,,,,,,,,,,
692,a,ٔ,x,tˤ,ʔ,a,,,,,,,,,,,,,,,,,
693,a,ٕ,d,aː,n,ة,,,,,,,,,,,,,,,,,
694,iː,x,aː,f,,,,,,,,,,,,,,,,,,,
695,m,ð,n,b,,,,,,,,,,,,,,,,,,,
696,d͡ʒ,aː,l,s,,,,,,,,,,,,,,,,,,,
697,t,f,aː,uː,t,,,,,,,,,,,,,,,,,,
698,a,l,ʕ,b,θ,,,,,,,,,,,,,,,,,,
699,a,ɣ,t,sˤ,aː,b,,,,,,,,,,,,,,,,,
700,uː,ħ,iː,d,aː,,,,,,,,,,,,,,,,,,
701,f,uː,dˤ,ى,,,,,,,,,,,,,,,,,,,
702,dˤ,aː,r,,,,,,,,,,,,,,,,,,,,
703,a,ٔ,ð,ى,,,,,,,,,,,,,,,,,,,
704,n,aː,q,sˤ,,,,,,,,,,,,,,,,,,,
705,k,m,iː,n,,,,,,,,,,,,,,,,,,,
706,ʕ,r,dˤ,iː,,,,,,,,,,,,,,,,,,,
707,x,sˤ,m,,,,,,,,,,,,,,,,,,,,
708,d͡ʒ,n,,,,,,,,,,,,,,,,,,,,,
709,t,ðˤ,aː,h,r,,,,,,,,,,,,,,,,,,
710,t,d͡ʒ,m,iː,d,,,,,,,,,,,,,,,,,,
711,a,l,m,ðˤ,aː,l,m,,,,,,,,,,,,,,,,
712,ʃ,tˤ,b,,,,,,,,,,,,,,,,,,,,
713,b,ʕ,n,f,,,,,,,,,,,,,,,,,,,
714,m,d͡ʒ,aː,ʕ,ة,,,,,,,,,,,,,,,,,,
715,n,aː,q,d,,,,,,,,,,,,,,,,,,,
716,m,s,t,ħ,iː,l,,,,,,,,,,,,,,,,,
717,a,ʕ,t,ð,r,,,,,,,,,,,,,,,,,,
718,a,l,ʕ,aː,d,m,,,,,,,,,,,,,,,,,
719,a,ʃ,t,b,aː,k,,,,,,,,,,,,,,,,,
720,ɣ,l,iː,aː,n,,,,,,,,,,,,,,,,,,
721,a,ٕ,d͡ʒ,h,aː,d,,,,,,,,,,,,,,,,,
722,n,k,b,ة,,,,,,,,,,,,,,,,,,,
723,ð,b,ħ,,,,,,,,,,,,,,,,,,,,
724,a,l,aː,h,t,z,aː,z,,,,,,,,,,,,,,,
725,a,ٔ,b,tˤ,ʔ,a,,,,,,,,,,,,,,,,,
726,iː,dˤ,ʕ,f,,,,,,,,,,,,,,,,,,,
727,m,ʕ,aː,k,s,,,,,,,,,,,,,,,,,,
728,s,m,iː,k,,,,,,,,,,,,,,,,,,,
729,ħ,tˤ,m,,,,,,,,,,,,,,,,,,,,
730,l,f,,,,,,,,,,,,,,,,,,,,,
731,s,ħ,q,,,,,,,,,,,,,,,,,,,,
732,a,l,t,tˤ,r,f,,,,,,,,,,,,,,,,,
733,iː,x,l,tˤ,,,,,,,,,,,,,,,,,,,
734,ħ,r,m,aː,n,,,,,,,,,,,,,,,,,,
735,a,h,t,z,aː,z,,,,,,,,,,,,,,,,,
736,n,k,s,ة,,,,,,,,,,,,,,,,,,,
737,k,f,aː,ħ,,,,,,,,,,,,,,,,,,,
738,ʕ,tˤ,l,,,,,,,,,,,,,,,,,,,,
739,a,ٕ,ħ,r,aː,q,,,,,,,,,,,,,,,,,
740,a,l,r,uː,aː,iː,ٔ,ħ,,,,,,,,,,,,,,,
741,iː,b,k,iː,,,,,,,,,,,,,,,,,,,
742,t,s,l,l,,,,,,,,,,,,,,,,,,,
743,t,d,aː,ʕ,iː,aː,t,,,,,,,,,,,,,,,,
744,a,s,r,,,,,,,,,,,,,,,,,,,,
745,k,b,ħ,,,,,,,,,,,,,,,,,,,,
746,ʃ,iː,tˤ,aː,n,,,,,,,,,,,,,,,,,,
747,t,t,ħ,l,l,,,,,,,,,,,,,,,,,,
748,a,n,q,s,m,,,,,,,,,,,,,,,,,,
749,a,l,ʔ,i,m,b,r,iː,aː,l,iː,ة,,,,,,,,,,,
750,d,m,uː,iː,,,,,,,,,,,,,,,,,,,
751,s,r,q,,,,,,,,,,,,,,,,,,,,
752,a,n,q,l,b,,,,,,,,,,,,,,,,,,
753,t,h,d,m,,,,,,,,,,,,,,,,,,,
754,m,t,tˤ,r,f,ة,,,,,,,,,,,,,,,,,
755,ħ,iː,l,ة,,,,,,,,,,,,,,,,,,,
756,a,ٔ,tˤ,aː,ħ,,,,,,,,,,,,,,,,,,
757,t,uː,r,m,,,,,,,,,,,,,,,,,,,
758,a,l,q,h,r,iː,,,,,,,,,,,,,,,,,
759,ð,r,iː,ʕ,ة,,,,,,,,,,,,,,,,,,
760,d,m,ى,,,,,,,,,,,,,,,,,,,,
761,x,n,z,iː,r,,,,,,,,,,,,,,,,,,
762,b,aː,tˤ,l,,,,,,,,,,,,,,,,,,,
763,a,ٕ,h,aː,n,ة,,,,,,,,,,,,,,,,,
764,t,a,n,k,,,,,,,,,,,,,,,,,,,
765,s,i,n,,,,,,,,,,,,,,,,,,,,
766,iː,t,iː,m,,,,,,,,,,,,,,,,,,,
767,n,ð,iː,r,,,,,,,,,,,,,,,,,,,
768,f,x,,,,,,,,,,,,,,,,,,,,,
769,ʕ,ð,b,,,,,,,,,,,,,,,,,,,,
770,t,a,n,k,s,,,,,,,,,,,,,,,,,,
771,iː,ʃ,k,uː,,,,,,,,,,,,,,,,,,,
772,m,ʔ,a,l,uː,f,,,,,,,,,,,,,,,,,
773,ʕ,r,q,l,ة,,,,,,,,,,,,,,,,,,
774,a,l,aː,d,ʕ,aː,ء,aː,t,,,,,,,,,,,,,,
775,m,ʕ,aː,q,b,ة,,,,,,,,,,,,,,,,,
776,ħ,z,b,iː,ة,,,,,,,,,,,,,,,,,,
777,t,ʕ,θ,r,,,,,,,,,,,,,,,,,,,
778,tˤ,iː,n,,,,,,,,,,,,,,,,,,,,
779,a,l,k,r,h,,,,,,,,,,,,,,,,,,
780,a,l,ɣ,aː,iː,ٔ,b,,,,,,,,,,,,,,,,
781,s,iː,iː,ٔ,,,,,,,,,,,,,,,,,,,
782,m,r,dˤ,iː,,,,,,,,,,,,,,,,,,,
783,f,uː,aː,sˤ,l,,,,,,,,,,,,,,,,,,
784,ɣ,l,tˤ,ة,,,,,,,,,,,,,,,,,,,
785,ʕ,ʃ,b,,,,,,,,,,,,,,,,,,,,
786,a,n,t,ħ,aː,r,,,,,,,,,,,,,,,,,
787,a,l,t,s,r,b,,,,,,,,,,,,,,,,,
788,a,l,aː,n,k,m,aː,ʃ,,,,,,,,,,,,,,,
789,a,d,ʕ,aː,ء,,,,,,,,,,,,,,,,,,
790,h,l,k,,,,,,,,,,,,,,,,,,,,
791,x,d,ʕ,ة,,,,,,,,,,,,,,,,,,,
792,a,ٕ,b,l,iː,s,,,,,,,,,,,,,,,,,
793,o,b,j,e,c,t,,,,,,,,,,,,,,,,,
794,k,m,n,,,,,,,,,,,,,,,,,,,,
795,ɣ,r,q,t,,,,,,,,,,,,,,,,,,,
796,t,h,r,b,,,,,,,,,,,,,,,,,,,
797,ʕ,n,sˤ,r,iː,,,,,,,,,,,,,,,,,,
798,ʃ,ð,uː,ð,,,,,,,,,,,,,,,,,,,
799,s,k,iː,n,,,,,,,,,,,,,,,,,,,
800,x,aː,tˤ,r,,,,,,,,,,,,,,,,,,,
801,h,z,ة,,,,,,,,,,,,,,,,,,,,
802,m,l,sˤ,q,,,,,,,,,,,,,,,,,,,
803,tˤ,ʕ,n,,,,,,,,,,,,,,,,,,,,
804,sˤ,r,x,ة,,,,,,,,,,,,,,,,,,,
805,x,ʃ,n,,,,,,,,,,,,,,,,,,,,
806,a,ٔ,d,aː,n,,,,,,,,,,,,,,,,,,
807,dˤ,m,uː,r,,,,,,,,,,,,,,,,,,,
808,ð,uː,ى,,,,,,,,,,,,,,,,,,,,
809,t,f,r,iː,q,,,,,,,,,,,,,,,,,,
810,m,h,d,d,,,,,,,,,,,,,,,,,,,
811,m,aː,l,k,iː,,,,,,,,,,,,,,,,,,
812,ħ,b,k,ة,,,,,,,,,,,,,,,,,,,
813,b,m,ʕ,z,l,,,,,,,,,,,,,,,,,,
814,a,l,l,ʕ,n,ة,,,,,,,,,,,,,,,,,
815,a,ٕ,ʃ,k,aː,l,iː,ة,,,,,,,,,,,,,,,
816,t,ʕ,b,,,,,,,,,,,,,,,,,,,,
817,b,d,ʕ,ة,,,,,,,,,,,,,,,,,,,
818,n,b,ð,,,,,,,,,,,,,,,,,,,,
819,a,l,θ,ɣ,r,aː,t,,,,,,,,,,,,,,,,
820,ʃ,q,uː,q,,,,,,,,,,,,,,,,,,,
821,d͡ʒ,ð,r,iː,aː,,,,,,,,,,,,,,,,,,
822,a,l,n,ħ,aː,t,,,,,,,,,,,,,,,,,
823,iː,t,x,l,ى,,,,,,,,,,,,,,,,,,
824,m,f,r,tˤ,,,,,,,,,,,,,,,,,,,
825,m,s,k,iː,n,,,,,,,,,,,,,,,,,,
826,q,r,ħ,ة,,,,,,,,,,,,,,,,,,,
827,ð,x,iː,r,ة,,,,,,,,,,,,,,,,,,
828,x,aː,f,,,,,,,,,,,,,,,,,,,,
829,ħ,t,m,aː,,,,,,,,,,,,,,,,,,,
830,n,f,aː,iː,aː,t,,,,,,,,,,,,,,,,,
831,ðˤ,l,aː,m,,,,,,,,,,,,,,,,,,,
832,x,d,aː,ʕ,,,,,,,,,,,,,,,,,,,
833,a,ٔ,ʕ,m,ى,,,,,,,,,,,,,,,,,,
